measure,location,sex,age,cause,metric,year_start,year_end,val,upper,lower
3,88,3,27,973,2,2010,2019,-0.17046268586291727,-0.09189687114775405,-0.2458352244299527
3,88,1,27,974,2,2010,2019,0.02987858460424618,0.11170012663116763,-0.047769840100916866
3,88,2,27,974,2,2010,2019,0.11256209875820304,0.1987414686251057,0.03717018973136314
3,88,3,27,974,2,2010,2019,0.0717696686277052,0.13812127745944786,0.013107919828289898
3,75,1,27,386,2,2010,2019,-0.011116882310211932,0.19908232940008583,-0.18476180325278202
3,75,2,27,386,2,2010,2019,-0.08268312123068614,0.06377405140398829,-0.20546393549958442
3,75,3,27,386,2,2010,2019,-0.049413107729993716,0.07613876009943152,-0.15914770603014755
3,89,1,27,491,2,2010,2019,-0.06619450935728415,-0.013858773750740344,-0.11338362987044308
3,89,2,27,491,2,2010,2019,-0.05450988408988107,-0.005486865253793974,-0.10202457208616617
3,89,3,27,491,2,2010,2019,-0.05912327641196105,-0.021551545440499552,-0.0961038735481886
3,58,1,27,491,2,2010,2019,-0.0406475427687155,0.015077108549376043,-0.09366872203054052
3,58,2,27,491,2,2010,2019,-0.047251972159974606,-0.0006557556785951622,-0.09026909327415285
3,58,3,27,491,2,2010,2019,-0.0446232566030294,-0.003914548651616059,-0.08271842245201523
3,58,1,27,508,2,2010,2019,0.09628267155351113,0.2614152132318882,-0.038624686853557764
3,58,2,27,508,2,2010,2019,0.14001420419005653,0.265990551139799,0.021682398233132172
3,58,3,27,508,2,2010,2019,0.12768577856983301,0.24867372380913866,0.025810599645689266
3,55,1,27,626,2,2010,2019,0.03461690361413245,0.08453749379991268,-0.008514364271650336
3,55,2,27,626,2,2010,2019,0.07254698461559024,0.12311488476392919,0.02381792821764
3,55,3,27,626,2,2010,2019,0.052832570068251726,0.0913212325498056,0.017812548393482702
3,77,1,27,688,2,2010,2019,-0.12798520745424632,-0.10252513805474406,-0.15401805753960554
3,77,2,27,688,2,2010,2019,-0.26128962303246345,-0.23565608500836224,-0.28759319772358105
3,77,3,27,688,2,2010,2019,-0.1812576221495567,-0.16203227972408976,-0.19980686357977934
3,77,1,27,956,2,2010,2019,-0.001516747851570065,0.06325288980278589,-0.0610401390378108
3,77,2,27,956,2,2010,2019,-0.01031817506398907,0.04422953307944044,-0.06819292265256856
3,77,3,27,956,2,2010,2019,-0.00721711987372219,0.03407633307041292,-0.050624521654078616
3,77,1,27,957,2,2010,2019,0.011309405194385228,0.11191232566249275,-0.07593330841626607
3,77,2,27,957,2,2010,2019,-0.035071674883154616,0.07027097335404367,-0.12987924336963236
3,77,3,27,957,2,2010,2019,-0.012788391334351498,0.06224057792259131,-0.08002391377106177
3,77,1,27,961,2,2010,2019,0.06101601721433804,0.163863424872595,-0.03932171375376888
3,77,2,27,961,2,2010,2019,0.020269243553856734,0.11242917236087063,-0.0657087743617291
3,77,3,27,961,2,2010,2019,0.03928404121851227,0.10759110482854459,-0.029215594546019515
3,77,1,27,962,2,2010,2019,0.02430156595291463,0.30515138054703844,-0.1943274076859778
3,77,2,27,962,2,2010,2019,-0.035910040400855735,0.20836927847833536,-0.2312188014368306
3,77,3,27,962,2,2010,2019,-0.008258397889451123,0.24287377179016448,-0.2080344327135527
3,89,1,27,688,2,2010,2019,-0.20044592713541837,-0.16984940906856902,-0.23108684789811787
3,89,2,27,688,2,2010,2019,-0.3965048515951676,-0.3715737707441429,-0.41999592626327814
3,89,3,27,688,2,2010,2019,-0.29709933261583643,-0.2742263746031098,-0.3197137542248543
3,89,1,27,696,2,2010,2019,0.24933919436107155,0.2997036072072262,0.2055000665884838
3,89,2,27,696,2,2010,2019,0.26624756589426557,0.32132383431401945,0.2131042470517941
3,89,3,27,696,2,2010,2019,0.25725670469126993,0.3026423594688532,0.21394315750813475
3,89,1,27,973,2,2010,2019,0.13991568092413656,0.2742864211874839,0.028581815665286215
3,89,2,27,973,2,2010,2019,0.20045941753571606,0.3821914136082058,0.051333430436627574
3,89,3,27,973,2,2010,2019,0.15808915530779843,0.2692833177620187,0.05942059407265959
3,89,1,27,974,2,2010,2019,0.06612070062296801,0.16948417374024224,-0.03335228005226939
3,89,2,27,974,2,2010,2019,0.07409328115293877,0.15976227603571055,-0.004581332885943372
3,89,3,27,974,2,2010,2019,0.07049152285805446,0.15115243220145508,0.004925853156097716
3,58,1,27,696,2,2010,2019,-0.026817764368737774,0.006413786446394063,-0.05822669741797158
3,58,2,27,696,2,2010,2019,0.0660946914164598,0.09627619709975976,0.03516490362079007
3,58,3,27,696,2,2010,2019,0.014780020845251639,0.040933260068738195,-0.010299133310893513
3,88,1,27,508,2,2010,2019,-0.045437320370125135,0.01200972643992833,-0.10148689407724384
3,88,2,27,508,2,2010,2019,-0.03544790492393114,0.03561583249965254,-0.10043164508956526
3,88,3,27,508,2,2010,2019,-0.037203788813732104,0.008251281991535186,-0.08404165731899597
3,77,1,27,973,2,2010,2019,0.05715431760051019,0.15603959348365296,-0.0348892678111234
3,77,2,27,973,2,2010,2019,0.0780563825383097,0.2277361876086934,-0.04111228865905743
3,77,3,27,973,2,2010,2019,0.05836169253712766,0.14565275474127187,-0.020711769428015173
3,77,1,27,974,2,2010,2019,0.03690000041288648,0.1460285071698336,-0.05059799798126285
3,77,2,27,974,2,2010,2019,0.018988055778266878,0.1010415455545153,-0.05188486461279252
3,77,3,27,974,2,2010,2019,0.02497103345085077,0.10378484457355099,-0.03264773743169071
3,55,1,27,717,2,2010,2019,-0.030847946088850366,-0.00021805417426204246,-0.06051567766067499
3,55,2,27,717,2,2010,2019,-0.04131225049712073,-0.01284588564586137,-0.06953603031401244
3,55,3,27,717,2,2010,2019,-0.035571603730199644,-0.010909968993902128,-0.05946341432956132
3,78,1,27,491,2,2010,2019,-0.11236926331075035,-0.06776516630869087,-0.15864801650750757
3,78,2,27,491,2,2010,2019,-0.11577681530103198,-0.0668443135384281,-0.16066442631694056
3,78,3,27,491,2,2010,2019,-0.11272822179188889,-0.07692471658020929,-0.1466630937519022
3,75,1,27,491,2,2010,2019,-0.10295181568638756,-0.05018329338257858,-0.15432589878131792
3,75,2,27,491,2,2010,2019,-0.0980419929053937,-0.052624518561126134,-0.14247457589785734
3,75,3,27,491,2,2010,2019,-0.09960337258470164,-0.059128440645859585,-0.13843608496912974
3,59,1,27,386,2,2010,2019,-0.10262397215417794,0.057041983606826115,-0.237051856502542
3,59,2,27,386,2,2010,2019,-0.15201347712353885,-0.005363776250036053,-0.27810292478626514
3,59,3,27,386,2,2010,2019,-0.13216648044850196,-0.02337985504735351,-0.2296532423603791
3,59,1,27,508,2,2010,2019,-0.016016038866973937,0.05523360253061362,-0.07706318265621925
3,59,2,27,508,2,2010,2019,0.029830709254382887,0.10522276721480978,-0.04234913867116684
3,59,3,27,508,2,2010,2019,0.008894879452283866,0.06448680694689325,-0.04072877428844465
3,77,1,27,526,2,2010,2019,-0.11322556260403277,-0.05943442896595413,-0.17411248384757538
3,77,2,27,526,2,2010,2019,-0.08467044177948446,-0.033303600951231485,-0.14470900300938314
3,77,3,27,526,2,2010,2019,-0.09834514508198566,-0.055069368870737205,-0.148525537701876
3,78,1,27,688,2,2010,2019,-0.14710440009136086,-0.11733460276347228,-0.17542305311292994
3,78,2,27,688,2,2010,2019,-0.05080941446409122,-0.018242499915451377,-0.0805960498474309
3,78,3,27,688,2,2010,2019,-0.11065422262238868,-0.08818898858567871,-0.1342956731083354
3,78,1,27,696,2,2010,2019,0.07973804166230994,0.11204605211724658,0.04834102251183781
3,78,2,27,696,2,2010,2019,0.04985251867140837,0.07831625046882165,0.02336589352641228
3,78,3,27,696,2,2010,2019,0.06427931095327816,0.08717421524448785,0.04279999118049291
3,78,1,27,973,2,2010,2019,-0.01780007871105642,0.08701895103715812,-0.11382703999543214
3,78,2,27,973,2,2010,2019,0.04519934744595904,0.15766425687277696,-0.055301563942383475
3,78,3,27,973,2,2010,2019,0.0010873896122007682,0.09042369298528283,-0.07701628659783691
3,89,1,27,386,2,2010,2019,-0.04928497861511416,0.15108798631216014,-0.21065433876667158
3,89,2,27,386,2,2010,2019,-0.09591971293819608,0.05584608957964723,-0.2252165738846196
3,89,3,27,386,2,2010,2019,-0.07423586103777814,0.049149269475305325,-0.18712095419238295
3,78,1,27,974,2,2010,2019,0.1100981882939233,0.21693485735933485,0.021416973919101967
3,78,2,27,974,2,2010,2019,0.1824248253122899,0.3122513527208983,0.07463867856521376
3,78,3,27,974,2,2010,2019,0.14558378979844003,0.24621048632945425,0.06272396383363216
3,89,1,27,508,2,2010,2019,-0.08847084949149982,0.01223631960615911,-0.18147571408175361
3,89,2,27,508,2,2010,2019,0.03889872492121655,0.15440579598536444,-0.08279356586957382
3,89,3,27,508,2,2010,2019,-0.021913483078354043,0.07763598244636942,-0.11858694164006442
3,58,1,27,410,2,2010,2019,0.03684767715954979,0.2655158514568662,-0.16497160434580868
3,58,2,27,410,2,2010,2019,0.11636196169641155,0.3803693687622382,-0.10857227671670845
3,58,3,27,410,2,2010,2019,0.08430427787956563,0.3262511520451898,-0.1255630662219412
3,89,1,27,526,2,2010,2019,-0.08545298820487915,-0.02886981961656689,-0.13839585953653782
3,89,2,27,526,2,2010,2019,-0.08386290045233219,-0.02657504888805732,-0.1418211875517975
3,89,3,27,526,2,2010,2019,-0.08444968235597622,-0.04118735102692918,-0.12965924408843923
3,89,1,27,626,2,2010,2019,-0.024144341683944057,0.013157876860840608,-0.06134697521484131
3,89,2,27,626,2,2010,2019,-0.014907512827122146,0.023629280830854388,-0.0527701239690756
3,89,3,27,626,2,2010,2019,-0.019597622761776796,0.010880718884387141,-0.04968958797512122
3,58,1,27,542,2,2010,2019,-0.008542817662029651,0.29932320365949,-0.26628368657699975
3,58,2,27,542,2,2010,2019,-0.0013215568814681556,0.15162824338198608,-0.14312852301947493
3,58,3,27,542,2,2010,2019,-0.006278800651529205,0.19491582678848535,-0.19156943976898272
3,89,1,27,640,2,2010,2019,0.05649426335559126,0.1325161630746308,-0.01331729843489603
3,89,2,27,640,2,2010,2019,-0.004320015037498764,0.031629352329255116,-0.03731636344438495
3,89,3,27,640,2,2010,2019,0.009782517612280876,0.05111240765539366,-0.026026398093490687
3,89,1,27,717,2,2010,2019,0.20103226018702164,0.2574242524416973,0.1452394106419949
3,89,2,27,717,2,2010,2019,-0.06132026738475123,-0.022357083508694697,-0.10189683058328582
3,89,3,27,717,2,2010,2019,0.05192201396968431,0.09320985056826447,0.01216071249185765
3,77,1,27,626,2,2010,2019,-0.007954709409957822,0.028114496035377353,-0.04500079310444119
3,77,2,27,626,2,2010,2019,-0.003924804484120168,0.025826793640879833,-0.03380580609892565
3,77,3,27,626,2,2010,2019,-0.00605925065615218,0.01948645903942496,-0.029152911011309086
3,77,1,27,640,2,2010,2019,0.0056276092445373465,0.04101890364144291,-0.02726719524708251
3,77,2,27,640,2,2010,2019,0.029693718967047315,0.06311258352544775,-0.0015952348075906472
3,77,3,27,640,2,2010,2019,0.02890705062742394,0.05789779897524644,0.0014432696726661028
3,79,1,27,386,2,2010,2019,0.005862730460932409,0.24890760520184446,-0.18809153670946654
3,79,2,27,386,2,2010,2019,-0.021632010743764703,0.1435635059262892,-0.16856738056970264
3,79,3,27,386,2,2010,2019,-0.009580780146094023,0.13003819042025236,-0.12412906971913563
3,79,1,27,508,2,2010,2019,0.007249918655498638,0.13073872178478965,-0.09735876633870698
3,79,2,27,508,2,2010,2019,0.000314545824883711,0.1095797832142039,-0.09699182290196903
3,79,3,27,508,2,2010,2019,0.010751681347782684,0.10720512422975785,-0.08055108507881979
3,55,1,27,653,2,2010,2019,0.04242070830439106,0.07806399336251468,0.004453765600477184
3,55,2,27,653,2,2010,2019,0.01658874937252287,0.04948408658862027,-0.01590755601401668
3,55,3,27,653,2,2010,2019,0.028151299323053016,0.05324311352049146,0.0018341693343390474
3,75,1,27,344,2,2010,2019,-0.015974972763229355,0.9986697939979632,-0.5161541719229289
3,75,2,27,344,2,2010,2019,-0.007174271204005056,0.9706785418344341,-0.524200681399477
3,75,3,27,344,2,2010,2019,-0.01085014925365148,0.9435554811658046,-0.5135740645773473
3,77,1,27,717,2,2010,2019,-0.05199548155009791,-0.023742661560571043,-0.0792320628918157
3,77,2,27,717,2,2010,2019,-0.04513229224211052,-0.021555155110238786,-0.06912743387488877
3,77,3,27,717,2,2010,2019,-0.05196649514593056,-0.031135068617596164,-0.07198424789230815
3,59,1,27,626,2,2010,2019,0.03426309757127448,0.08570193364978042,-0.009831097800582611
3,59,2,27,626,2,2010,2019,0.031069009984993255,0.07241947433202517,-0.005439905682212593
3,59,3,27,626,2,2010,2019,0.029994702774945512,0.0642916254452486,-0.0026599964055519236
3,59,1,27,717,2,2010,2019,-0.09984837070208552,-0.06573512060143638,-0.13232560498097884
3,59,2,27,717,2,2010,2019,-0.07143082488305519,-0.04261001399895703,-0.10061764655641905
3,59,3,27,717,2,2010,2019,-0.08548189437289146,-0.05924002141600848,-0.11092934112364455
3,78,1,27,410,2,2010,2019,-0.08215869527103047,0.13859249063317408,-0.27366969126108104
3,78,2,27,410,2,2010,2019,-0.1077260383059187,0.11952157721180691,-0.2927772012891371
3,78,3,27,410,2,2010,2019,-0.090586495245613,0.13728579224544302,-0.27485173437030735
3,78,1,27,542,2,2010,2019,-0.013833390372500243,0.20108788043450576,-0.1932200030087385
3,78,2,27,542,2,2010,2019,-0.004742281304110516,0.1265040162002473,-0.12003095042656765
3,78,3,27,542,2,2010,2019,-0.0087973658455658,0.15115362116771378,-0.14868602633837905
3,60,1,27,386,2,2010,2019,-0.06469068717856305,0.10260416416618157,-0.20519985625305198
3,60,2,27,386,2,2010,2019,-0.05602779746370234,0.09390376668320871,-0.19406244612637016
3,60,3,27,386,2,2010,2019,-0.060449945327032274,0.051845628288524584,-0.16138137395344196
3,91,1,27,386,2,2010,2019,0.037979936311464256,0.26553717021615064,-0.14578259279481987
3,91,2,27,386,2,2010,2019,-0.059256208188305556,0.0971184433972696,-0.1961767193679987
3,91,3,27,386,2,2010,2019,-0.011522600684210758,0.13384639323309955,-0.1304953410204186
3,78,1,27,653,2,2010,2019,0.0005972384778106563,0.035026785385760414,-0.031927534606710925
3,78,2,27,653,2,2010,2019,-0.0030389191292339336,0.02603527718233221,-0.029668026301239204
3,78,3,27,653,2,2010,2019,-0.001318418378129055,0.023428857907042237,-0.025224373453157135
3,79,1,27,626,2,2010,2019,0.0573029700936751,0.10626991212711277,0.014180055672152095
3,79,2,27,626,2,2010,2019,0.025719454444857372,0.061671427389573076,-0.007659065466674307
3,79,3,27,626,2,2010,2019,0.03714837213432104,0.06999104110455616,0.007956976557043109
3,91,1,27,508,2,2010,2019,-0.13038712503554106,-0.019441532629888576,-0.23264846758860536
3,91,2,27,508,2,2010,2019,-0.16593483343648377,-0.06583435993301692,-0.27150779307749745
3,91,3,27,508,2,2010,2019,-0.1485512324021982,-0.05852103918672809,-0.24015021617750706
3,60,1,27,526,2,2010,2019,-0.01437307747720981,0.034018933016342096,-0.06433347414802858
3,60,2,27,526,2,2010,2019,-0.03780500413039189,0.0226053463157894,-0.09423885615252123
3,60,3,27,526,2,2010,2019,-0.028600333281416496,0.013982838021680566,-0.07208999009609117
3,60,1,27,626,2,2010,2019,0.03739185532945598,0.0878077419352963,-0.00876405916956248
3,60,2,27,626,2,2010,2019,0.03770334130917246,0.08223120280865331,-0.0028193442801127296
3,60,3,27,626,2,2010,2019,0.036338456526706996,0.07167665538289704,0.004891794155333197
3,60,1,27,640,2,2010,2019,0.048711168386800244,0.10255164456499513,0.0001108955250550136
3,60,2,27,640,2,2010,2019,-0.020064135467325227,0.018953889638341572,-0.05461342727381139
3,60,3,27,640,2,2010,2019,-0.008485419894567227,0.030428609828364164,-0.04289786184369723
3,58,1,27,558,2,2010,2019,-0.0007734884574170446,0.048148166716052966,-0.04640751234271975
3,58,2,27,558,2,2010,2019,-0.031679191894487375,0.018944128509283866,-0.07882139912306628
3,58,3,27,558,2,2010,2019,-0.020635926299585088,0.020230717525444558,-0.0582537071411584
3,79,1,27,410,2,2010,2019,-0.016303880002220827,0.24202458171385338,-0.21957383311583428
3,79,2,27,410,2,2010,2019,-0.05407751143516683,0.19174330737071366,-0.2502414276789457
3,79,3,27,410,2,2010,2019,-0.027460788478775894,0.21533026606310646,-0.2236117178675649
3,91,1,27,526,2,2010,2019,0.018821345337725844,0.07376642018552063,-0.03307410169586436
3,91,2,27,526,2,2010,2019,0.03038321426342764,0.08381733472644794,-0.0232184986895025
3,91,3,27,526,2,2010,2019,0.025206877534183197,0.061625291595323685,-0.011543535448538748
3,91,1,27,626,2,2010,2019,0.03071471667622464,0.06937260788045166,-0.005943022578980394
3,91,2,27,626,2,2010,2019,0.01838082372460412,0.051877981204524734,-0.014383391850364297
3,91,3,27,626,2,2010,2019,0.022871738869038056,0.05012455365918623,-0.002915853179792674
3,58,1,27,653,2,2010,2019,0.014729989312924099,0.06278488416025353,-0.029085391460758225
3,58,2,27,653,2,2010,2019,-0.005127893256674257,0.030632926931416934,-0.043313636730995066
3,58,3,27,653,2,2010,2019,0.0031663814064240127,0.034460826593724035,-0.027761030319781856
3,79,1,27,717,2,2010,2019,-0.1838745663008042,-0.1520210506619981,-0.21431896069158776
3,79,2,27,717,2,2010,2019,-0.0784985588852374,-0.04976392802508091,-0.10925436477432954
3,79,3,27,717,2,2010,2019,-0.1368768910035444,-0.10979335666648701,-0.16505285762957872
3,58,1,27,344,2,2010,2019,-0.15155443097034646,0.646682726131817,-0.5636649365588902
3,58,2,27,344,2,2010,2019,-0.11767616523960757,0.5278628196435821,-0.4797598236424752
3,58,3,27,344,2,2010,2019,-0.13201915018346377,0.5997567130835161,-0.5167313729348322
3,60,1,27,717,2,2010,2019,-0.14136622008650784,-0.10980208358228356,-0.17246063885380364
3,60,2,27,717,2,2010,2019,-0.06230132179202465,-0.032630244055969246,-0.09637337927054951
3,60,3,27,717,2,2010,2019,-0.10740238660562346,-0.08227104137654943,-0.13386822079731103
3,91,1,27,410,2,2010,2019,0.04686199913458744,0.31761203367445284,-0.17924767112906564
3,91,2,27,410,2,2010,2019,0.00022253468025611701,0.2580367004735712,-0.20724812765753045
3,91,3,27,410,2,2010,2019,0.027346284455243702,0.29248824009389485,-0.19228854002089227
3,79,1,27,542,2,2010,2019,0.029671015504670585,0.26147651577243464,-0.17082636837071466
3,79,2,27,542,2,2010,2019,0.023520122946279722,0.16332079576689282,-0.08880585669778174
3,79,3,27,542,2,2010,2019,0.024037400891465336,0.19254156413982124,-0.11556111354271485
3,79,1,27,558,2,2010,2019,-0.0013691959523823513,0.038551299180760105,-0.0390863375930129
3,79,2,27,558,2,2010,2019,-0.046354952004832944,-0.0014902029130917926,-0.08968289403264086
3,79,3,27,558,2,2010,2019,-0.026898940511094475,0.006553635238181463,-0.058981661652787835
3,91,1,27,542,2,2010,2019,0.03360942246369139,0.2578151524474224,-0.11916105111881566
3,91,2,27,542,2,2010,2019,0.03084608614228976,0.16620147200252605,-0.07063735863298753
3,91,3,27,542,2,2010,2019,0.03159308465278374,0.19762688393058625,-0.08819358451436175
3,59,1,27,558,2,2010,2019,0.0141104424527498,0.06056667522174222,-0.03271267518226405
3,59,2,27,558,2,2010,2019,0.009297716915920268,0.056758144851349696,-0.03516608867631115
3,59,3,27,558,2,2010,2019,0.009890346053494587,0.04632752013477275,-0.02738444221932546
3,59,1,27,344,2,2010,2019,-0.17178380254154382,0.49441510962976437,-0.5548503154036237
3,59,2,27,344,2,2010,2019,-0.1190241504715507,0.4580621050483697,-0.48340358188941673
3,59,3,27,344,2,2010,2019,-0.14221824773685662,0.5069458576940757,-0.5148738634277283
3,80,1,27,386,2,2010,2019,-0.08526278468430355,0.09738836816353898,-0.2412802592652788
3,80,2,27,386,2,2010,2019,-0.08647146432076926,0.07640067236607004,-0.22451347648305586
3,80,3,27,386,2,2010,2019,-0.0851298903664047,0.03294594077145124,-0.19338716127253178
3,80,1,27,508,2,2010,2019,0.008933224958178677,0.19383670744571066,-0.11535486348483447
3,80,2,27,508,2,2010,2019,-0.0602352520294459,0.07613488017512147,-0.18027540664110386
3,80,3,27,508,2,2010,2019,-0.029642976400387686,0.1081850652334787,-0.14316439545805676
3,91,1,27,640,2,2010,2019,0.03945519127024825,0.10283733085086387,-0.020385404463282276
3,91,2,27,640,2,2010,2019,0.031145353109908756,0.06499897136610605,0.0012298701572393122
3,91,3,27,640,2,2010,2019,0.03409217429598238,0.07047696224837595,0.0019603069651512933
3,91,1,27,717,2,2010,2019,-0.13404869246176743,-0.10079803013504732,-0.1699337336033646
3,91,2,27,717,2,2010,2019,-0.039005307085038333,-0.006209397313384507,-0.08043599791088056
3,91,3,27,717,2,2010,2019,-0.09206308995623212,-0.06404102806454316,-0.12528357371278045
3,79,1,27,653,2,2010,2019,0.008247525996050544,0.043512845628168456,-0.026115987330692106
3,79,2,27,653,2,2010,2019,0.0048247348015732685,0.03399224383170721,-0.0273853916486474
3,79,3,27,653,2,2010,2019,0.006606220580621068,0.031156645324965322,-0.01953595155968471
3,80,1,27,526,2,2010,2019,-0.01721991646871635,0.042704253284361435,-0.079688582883556
3,80,2,27,526,2,2010,2019,0.04088221306114246,0.10405248224882317,-0.02435774009734185
3,80,3,27,526,2,2010,2019,0.014289484689017631,0.06015666013798453,-0.03473845440268588
3,80,1,27,626,2,2010,2019,0.019794237586932745,0.06478282448723399,-0.022663367507092292
3,80,2,27,626,2,2010,2019,0.027620639989014248,0.06827687479282345,-0.011235738812708201
3,80,3,27,626,2,2010,2019,0.023065942304800757,0.0581724799100475,-0.008497493124976503
3,80,1,27,640,2,2010,2019,0.08006427245024823,0.1467239765493758,0.022750857084048795
3,80,2,27,640,2,2010,2019,0.03775063579675241,0.07351747976788336,0.006978863700668552
3,80,3,27,640,2,2010,2019,0.046643771655125725,0.0840303921315446,0.01304572723063982
3,80,1,27,717,2,2010,2019,-0.02023860851523581,0.011589208918648609,-0.05192948725233885
3,80,2,27,717,2,2010,2019,-0.036627213897200625,-0.00798895354191864,-0.06540174869699443
3,80,3,27,717,2,2010,2019,-0.02787559578548056,-0.0030624197063765513,-0.053239717601957205
3,59,1,27,669,2,2010,2019,0.006107080506986262,0.04536719366802668,-0.031974955114620195
